person_id,full_name,phone_number,address,age,gang_id,role,is_hidden_coordinator
P002145,Samantha Dixon,+1-596-781-8143,"PSC 8628, Box 3588, APO AE 47993",42,G005,member,False
P001443,Randy Obrien,9479078937,"399 Houston Fields, Knightville, AS 68550",61,G003,lieutenant,False
P000177,Danielle Medina,001-408-868-0347x6447,"827 Davis Parkway, East Kimberlyside, DC 52021",26,G007,boss,False
P001606,David Smith,(474)332-1115x495,"196 Carrie Cliff Apt. 641, Schneidermouth, UT 75078",65,G006,associate,False
P001463,Charles Harris,001-216-575-0115x327,"7756 Lewis Oval, East Vanessashire, OR 70903",44,G003,member,False
P004549,David Bass,808.200.5146x4240,"010 Cynthia Track Apt. 531, Judithbury, KS 12783",46,,,False
P002784,Kyle Graves,001-368-660-6253x613,"7711 Monica Wall Apt. 933, North Stacey, NV 82713",42,G004,associate,False
P001428,Caleb Grant,234.680.9854x48789,"PSC 8334, Box 6586, APO AP 60514",65,G008,member,False
P002147,Rhonda Solomon,522-848-9801x476,"9658 Butler Pine, West Brianbury, MP 36044",33,G007,associate,False
P001794,Michael Hogan,(657)343-0620x6814,"02981 Jason Trace Apt. 843, New David, LA 11533",42,G004,member,False
P001427,Laura Smith,(668)881-2790x4252,"8179 Eric Heights, Lake Cherylmouth, PA 58548",45,G007,member,False
P002328,Samantha Dorsey,709.732.0796x44817,"USNV Conley, FPO AE 79240",43,G008,member,False
P001621,Juan Morton,631.661.6697,"PSC 6970, Box 7119, APO AP 94556",54,G001,lieutenant,False
P001632,Gregory Mcdaniel,001-923-983-5223,"8063 Joseph Plaza Suite 846, West Meganburgh, MT 14241",44,G002,associate,False
P004896,Philip Cruz,(291)460-8979,"7090 Jillian Road Apt. 917, Chrisburgh, WV 78306",26,,,False
P000360,Nicole Fisher,209-441-0175,"2983 Johnny Mill Suite 332, Cervantesborough, CO 76799",33,G010,member,False
P002949,Jeremy Dixon,001-473-608-5626x239,"34017 Obrien Spring Suite 136, Chrismouth, WA 99365",27,G009,associate,False
P001593,Jennifer Gardner,278-827-5773,"17419 Parker Stream Apt. 092, Roberthaven, WY 27011",27,G003,member,False
P003608,Darlene Hubbard,001-355-731-9055x998,"4859 Margaret Mountain Apt. 749, Veronicaland, MT 76442",20,,,False
P002381,Megan Taylor,680.305.6088x638,"84194 Gonzales Loaf Apt. 579, East Gary, VA 08764",48,G001,member,False
P004591,John Leonard,5964131681,"955 Garrett Ranch Suite 023, Norrisbury, NH 17797",42,,,False
P000944,Bruce Rivera,219.436.2526,"088 Richardson Harbor Apt. 293, Port Victoria, ND 30751",64,G004,associate,False
P000246,Alex Martin,(677)870-7933,"66799 Johnson Locks, Palmerfort, IN 94124",33,G006,lieutenant,False
P004511,Sergio Armstrong,478.216.9697,"04464 Dominic Gardens, Josephbury, MS 11225",28,,,False
P000605,Michael Davis,7308762054,"0066 Henderson Course, North Rebeccafurt, PW 49124",43,G005,member,False
P004893,Leah Wise,+1-972-242-8179x667,"4061 Bonilla Throughway Suite 953, North Drewport, NE 54574",37,,,False
P002973,James Campbell,290-492-5228x0390,"2348 Ramos Terrace, East Joseshire, NJ 63811",23,G003,member,False
P000056,Samantha Jones,317-478-5289x22680,"3584 John Roads, Davidport, RI 70425",43,G006,associate,False
P001510,Robert Black,509-846-6549x7705,"9541 Daniel Mountain, Jacksonside, SD 04617",65,G010,member,False
P003280,Cindy Jackson,001-874-459-3550,"04763 Alan Corners Apt. 205, West Josephshire, NC 36985",34,G010,associate,False
P001682,Mrs. Kristin Moore,691.536.9975,"7271 King Drive Apt. 412, Taratown, VT 27182",47,G002,member,False
P003080,Connie Jones,880-381-0262x3332,"02079 Paul Hill, Clarkmouth, VT 69824",22,G010,member,False
P002716,Elizabeth Anthony,666-626-3575,"54168 Kendra Crest Suite 214, Thompsonbury, AS 68341",41,G006,member,False
P003939,David Nichols,689.590.2540,"07604 Boyd Flats Suite 267, Daniellestad, WI 90475",25,,,False
P001959,Tim Frederick,606-254-7651x267,"1383 Boyle Loop, Port Annette, IN 40081",29,G009,associate,False
P001747,Jonathan Hull,+1-577-522-2264x615,"USS Hernandez, FPO AE 18302",54,G007,member,False
P003822,Bryan York,6224517509,"57445 Smith Center Suite 191, Port Julieberg, MD 36706",63,,,False
P001887,Manuel Wiggins,645-414-2157x2991,"1339 Joseph Place, South Richard, LA 87418",38,G007,member,False
P001828,Micheal Cooper,001-575-397-1131x5687,"2645 Mercado Ports, Tammyhaven, LA 49152",60,G008,member,False
P000031,Stephanie Marshall,882-917-5946x4743,"594 Johnson Village Suite 409, New Julieport, WI 30663",36,G001,member,False
P001798,Richard Ramirez,(368)747-1329x01029,"118 Fox Crest Apt. 146, East Jamesstad, IA 44783",61,G008,member,False
P004063,Rebecca Terry,(405)861-7056x406,"Unit 0062 Box 6356, DPO AE 13088",52,,,False
P000346,Pam Palmer,847-528-1235x67983,"49127 Julie Garden Apt. 724, South Dorothymouth, MI 35310",38,G006,member,False
P004798,Thomas Miller,612.298.2004x9700,"5654 Nicholas Crossing, Josephchester, CO 95050",51,,,False
P000859,Jennifer Diaz,001-282-246-8549x27240,"86014 Tyler Island, New Andrewmouth, KY 27825",42,G009,member,False
P001330,Kaitlyn Estrada,(958)292-2355x285,"02282 Laura Knolls Apt. 878, Garciaborough, MI 78964",57,G010,lieutenant,False
P002693,Jason Ward,(691)436-4725x9856,"89853 Cabrera Viaduct, West Johnville, SC 76002",36,G003,lieutenant,False
P003430,Autumn Weiss DVM,540-917-9559x89834,"05283 Austin Stravenue Apt. 300, Port Scott, KS 15945",54,G010,associate,False
P002455,Joe Sanchez,001-306-217-7998x90438,"05950 Casey Crossing, Adamview, NY 56730",50,G005,associate,False
P002750,Daniel Reese,6286785272,"USCGC Elliott, FPO AE 49131",42,G010,member,False
P002713,Charles Cox,360.349.6022x50920,"2617 Zachary Square Apt. 702, Hahnberg, MN 74428",42,G003,member,False
P003829,Patricia George,001-935-220-0063x3388,"9013 Christina Point, Lisaton, KY 49367",25,,,False
P003898,Peter Rose,9636661718,"904 Roger Turnpike, Hawkinsberg, AR 52425",40,,,False
P004681,Jeremy Powell,+1-328-707-9071x202,"PSC 9304, Box 8001, APO AE 56569",18,,,False
P002798,Michelle Grimes,566.217.7200x231,"45016 Justin Hills, Aarontown, RI 04658",43,G008,member,False
P000561,Michael Summers II,949.418.9117,"340 Mary Fords Suite 415, Shawnmouth, GU 43461",44,G001,member,False
P001649,Louis Brown,001-416-778-7586x47401,"5504 Massey Mews, West Janiceside, PR 96600",52,G009,associate,False
P001642,Tyler Jones,+1-618-813-2072x39191,"63698 Shea Turnpike Apt. 676, Michaelshire, CA 78743",53,G002,member,False
P001601,Joanne Johnson,576.593.1316x453,"55035 John Street Apt. 101, West Stacy, UT 53388",33,G001,associate,False
P002817,Kathleen Holland,553-695-7303,"PSC 1604, Box 6290, APO AP 63650",41,G007,lieutenant,False
P003458,Michael Anderson,(302)653-2484x0599,"265 Nicholas Trail, East Emily, PA 49735",23,G008,associate,False
P000448,Angel Harris,299.500.6314,"63560 Donald Gateway Suite 694, Lake Jill, KY 54136",43,G008,member,False
P004155,Carl Reyes,944-375-2711x303,"91158 Amy Hill Apt. 161, West Michael, VI 87461",47,,,False
P001945,Daniel Thompson,5493386362,"PSC 5533, Box 7347, APO AA 85721",34,G005,associate,False
P000470,Christopher Reeves,855-251-6517,"281 Shane Crescent Suite 330, North Dawnbury, NJ 06057",63,G010,member,False
P001185,Tracy Fox,001-627-567-7423x935,"PSC 3732, Box 7839, APO AA 98304",27,G005,member,False
P004241,Kristopher Perkins,001-565-505-4161x68410,"40047 Keller Grove, East Anthony, NV 45086",29,,,False
P000067,Frances Gibson,+1-688-472-8743x1527,"9329 Wilcox Passage Suite 161, East Thomas, IA 01396",52,G007,member,False
P003022,Tina Holland,230-250-4483x9173,"787 Logan Harbors Apt. 574, New Barbara, IL 19869",20,G002,associate,False
P002385,Ronald Graham,001-870-362-5091x792,"560 Wong Ridge, Lake Henry, DC 96885",29,G005,associate,False
P002810,Christine Richardson,+1-747-316-3441,"24036 David Ferry Suite 827, New Sarahfort, NE 06432",38,G010,member,False
P002529,Susan Lowe,869-264-9289x638,"9930 Luke Mission Suite 424, Kurtside, HI 71296",49,G009,member,False
P003847,Trevor Gonzales,4335944540,"728 Charles Plains, North Cassidyview, FL 73457",25,,,False
P001208,Catherine Price,(315)739-3929x42702,"43390 Moore River, Williamport, AS 59019",53,G008,member,False
P004894,Noah Bryant,(693)565-3459x4591,"176 Stewart Meadow Apt. 650, Savannahhaven, KS 25930",23,,,False
P002550,Nancy Harrington,947-262-0693x48673,"PSC 2197, Box 6174, APO AE 18646",39,G010,member,False
P002931,Adam Morrison,941-389-2348x2224,"151 Mercado Estate Suite 489, Christinamouth, VA 12747",62,G001,associate,False
P004204,Jacob Martinez,(434)247-4887x96140,"8829 Jessica Hill Suite 883, Zunigaland, WI 72565",23,,,False
P003571,Gary West,7062962685,"1016 Jackson Estate Apt. 166, Keithmouth, NY 53687",40,,,False
P002554,Andrea Wheeler,+1-768-822-6723,"61475 Taylor Mission Apt. 355, North Sara, PR 84492",61,G004,lieutenant,False
P001046,Heidi Rivas,(657)995-9900,"23254 Smith Plaza Apt. 134, West Laurie, VT 48589",25,G006,associate,False
P000496,Timothy Chavez,226-442-3642x8131,"2303 Carlos Courts Suite 281, Transtad, VA 23952",26,G006,associate,False
P000362,Benjamin Miller,841.717.3098x50344,"1893 Ross Centers, New Thomasview, SD 04430",46,G002,associate,False
P001128,Timothy Scott,+1-439-595-3155x664,"69089 Adams Radial, Myershaven, CA 16457",33,G008,member,False
P001992,Douglas Riddle,+1-613-824-0621,"4733 Brown Wall, Marcfurt, ID 38615",61,G002,lieutenant,False
P001524,Darlene Campbell,906-906-0673,"41810 Stephen Valley, New Donnafort, RI 70370",61,G004,associate,False
P003643,Marcus Davis,670-571-0855x5407,"679 Angela River Suite 341, Hernandezmouth, UT 50225",56,,,False
P003944,Stephanie Ruiz,+1-314-763-7073,"82090 Johnathan Drive Suite 778, North Taylorfort, CA 92390",51,,,False
P003449,Crystal Graham,711-303-7408x6004,"649 Mooney Station Suite 437, Booneton, OR 20009",63,G009,associate,False
P002912,Christopher Martinez,+1-919-581-0250x7853,"0206 Sharp Springs, Port James, OH 17764",52,G002,member,False
P002100,Michael Evans,+1-792-422-5716x40048,"45646 Robinson Orchard Apt. 801, Lake Samantha, MS 27678",46,G010,associate,False
P004169,Daniel Stanley,6037154841,"847 Hurley Keys, South Randallside, PR 35205",54,,,False
P004852,Frank Friedman,+1-754-740-0829x15573,"72883 David Mountain Apt. 178, Longmouth, NV 79477",60,,,False
P001587,Mark Torres,737.936.0908,"476 Daniel Stravenue Apt. 429, North Ericshire, GA 84686",21,G007,boss,False
P004724,Diana Smith,860-762-8788,"PSC 6717, Box 3431, APO AE 21983",26,,,False
P000101,Brendan Anderson,(719)990-6234x4565,"29121 Shannon Island, Martinezstad, WI 27716",18,G001,member,False
P000842,David Cooper,+1-986-869-3278x41783,"3820 Corey Harbor, Port Paulstad, GA 92294",45,G002,member,False
P000885,Ryan Warren,001-440-922-3461x4466,"41176 Gabrielle Extensions, West Jacobhaven, IN 15272",43,G005,member,False
P004692,Tammy Cooper,+1-722-277-8720,"114 Nicholas Field, Foxland, UT 83001",19,,,False
P002689,Sara Carlson,5058832697,"017 Lori Course, New Matthewburgh, NM 73108",47,G009,member,False
P004464,Zachary Williams,746.494.8183,"PSC 7800, Box 2060, APO AE 77081",59,,,False
P003720,Laura Chambers,(321)483-5924x91616,"8182 Chelsea Glens Suite 764, Lake Deborah, PW 24474",37,,,False
P000213,Jeremy Newman,931-903-8569x5579,"2437 Arellano Trail, East Michaelmouth, GA 81586",34,G003,lieutenant,False
P002783,Alyssa Reyes,+1-702-431-7508x1053,"29652 Dalton Creek Suite 447, East Tiffanyview, CO 68592",58,G003,associate,False
P000830,Kerry Anderson,9645157809,"04194 Sanchez Club, Monicaberg, WY 67418",41,G010,associate,False
P003508,Lynn Rangel,291-800-8914x5823,"4277 Nathaniel Harbors, Whiteport, PW 13851",19,,,False
P003803,Kristin Jones,784.280.1408x09912,"5058 Elizabeth Centers Apt. 555, Cynthiaview, RI 06709",26,,,False
P003146,Charles Tapia,(797)997-0998x45220,"554 Jacqueline Stream Apt. 058, South Patriciatown, NY 10393",45,G006,member,False
P003715,Caroline House,4683086366,"07169 Martin Knoll, Parksstad, MS 76371",32,,,False
P000087,James Long,355-479-2499,"1252 Barnes Dam, Hendersonfort, SC 70936",52,G007,associate,False
P001910,Caroline Crosby,412.407.9624x80995,"5617 Rachael Mission, North Christian, PR 95778",34,G010,member,False
P003368,Sharon Yu,471.657.1406,"23517 Matthew Isle, Marshport, WV 38257",31,G008,member,False
P000786,Mike Francis,001-971-288-8223x788,"68061 Heidi Glens Suite 647, Petermouth, NY 56649",51,G006,associate,False
P004887,Beth Anderson,9086789810,"3244 Mendez Street, New Rebeccabury, ID 42780",41,,,False
P003125,Ricardo Hunter,(387)417-7502x4839,"155 Sarah Pine Apt. 775, Lake Edward, ID 46134",60,G005,lieutenant,False
P002416,Paula Sutton,477-529-6229,"671 Nelson Club Suite 327, Johnmouth, MO 95663",51,G006,member,False
P000428,Scott Pacheco,3479742585,"38223 Julia Stravenue, Campbellville, IA 30152",50,G008,associate,False
P000458,Mark Carter,759-670-9962,"075 Brett Garden Suite 476, Billymouth, TN 11018",21,G008,member,False
P004943,Ryan Gentry,654.483.6417x733,"13689 Joshua Club, Josephburgh, FM 60789",45,,,False
P000539,Felicia Walsh,444.291.6093x6595,"89418 Perez Locks, Coopertown, OR 18758",30,G009,associate,False
P003538,Blake Ritter,(699)294-4507,"9176 Kathleen Court Suite 300, New Jill, IL 96523",27,,,False
P002470,Caitlin Singleton,001-282-321-8987,"444 Jones Rest, Millerfort, AL 32438",43,G010,member,False
P000449,Jennifer Gutierrez,337-349-0607x231,"28524 Mitchell Heights Suite 941, South Mackenzieborough, CO 73213",53,G009,associate,False
P003621,Mrs. Latoya Roberts,2926651192,"7033 Brian Locks, Matthewfort, OH 82408",38,,,False
P000508,Timothy Bauer,353-937-2201x0912,"5593 Graham Crossing, Sharonborough, MH 62527",42,G008,associate,False
P001045,James Dean,473-308-8240x353,"0293 Hall Row Apt. 941, Port Jennifer, GU 72810",54,G005,member,False
P004487,Margaret Rogers,(452)319-1474,"96945 Johnson Island, Lauramouth, IL 56164",54,,,False
P002567,Anne Koch,001-392-762-3618,"6423 Moreno Parkway Suite 079, Lake Cynthiaport, NH 49532",22,G007,member,False
P003092,Jacqueline Adams,001-545-528-8250,"USCGC Marshall, FPO AE 87148",60,G002,associate,False
P000274,Alexandra Valdez,001-326-733-3738x98775,"637 Farrell Burgs Suite 292, Sherrytown, NM 86857",22,G004,member,False
P000498,Robert Byrd,(888)468-7859x9648,"03195 Wilson Loop Suite 645, West Tonytown, IL 57587",24,G008,member,False
P000701,Allison Arellano,(245)459-8516,"8912 Fernandez Lodge, Jessicaside, FM 54715",37,G001,member,False
P004520,Zachary Garcia,(204)799-5640,"020 Douglas Island Apt. 433, South Gary, NJ 21297",49,,,False
P003658,Angela Nelson,+1-278-696-3206x7715,"269 Rebecca Estates Suite 539, Port Cameron, AS 46548",40,,,False
P000784,Laura Washington,001-284-791-4986,"9326 Phillips Crossroad, Lake Jeffrey, OR 34220",26,G004,associate,False
P003593,Mark Zimmerman,001-215-472-2196x9381,"1858 Kristin Summit, South Carrie, OH 48491",63,,,False
P000598,Caleb Grant,001-938-754-5400x64454,"12327 Carrillo Ridges, Flemingland, NV 57961",49,G008,member,False
P001940,Katherine Espinoza,283-289-5175x20477,"076 Steven Gateway, West Matthew, ND 21160",33,G010,member,False
P004806,Tanya Ramos,(371)711-5494x7028,"836 Conrad Station, Andreamouth, FL 78542",27,,,False
P002733,Pamela Chapman,296-917-4648x782,"207 Kennedy Grove Suite 483, Millermouth, IL 99832",53,G003,associate,False
P000446,William Castillo,+1-691-781-5899x88683,"6666 Tracy Overpass, West Annafurt, ME 65724",39,G006,associate,False
P004842,Kayla Brandt,889-381-6482x342,"681 Donald Port, North Michaelborough, OH 97657",43,,,False
P001953,Melissa Anderson,+1-506-667-2527,"1906 Burns Row Apt. 108, North Robert, VA 36766",37,G003,member,False
P003880,Alicia Shepherd,+1-766-900-5407,"9611 Amy Radial, East Gregory, AK 65904",60,,,False
P000884,Nicholas Cochran,001-888-862-6395x612,"PSC 7830, Box 5573, APO AA 13404",41,G004,member,False
P002025,Debra Graham,840-342-4142x6562,"6430 Samuel Inlet, Yoderfurt, UT 01840",35,G005,member,False
P002052,Mitchell Walter,001-709-678-5253x9913,"USNS Martinez, FPO AP 60866",20,G002,lieutenant,False
P002739,Melissa Robinson,001-370-404-6660x5226,"30520 Adams Burg Apt. 917, South Ryanbury, MD 39401",29,G009,lieutenant,False
P000197,Joan Gregory,801.985.6945x44149,"938 Byrd Falls, Amytown, MP 09407",44,G007,associate,False
P004557,Anthony Alexander,(493)591-5048x9859,"Unit 4996 Box 5756, DPO AP 45299",18,,,False
P003932,Katherine Frazier,(249)393-1780,"9106 Stephens Heights, North Scottland, NV 17502",40,,,False
P004839,Mary Brooks,+1-456-918-8250x65259,"22746 Charles Fall Suite 038, West Michaelshire, MD 62381",47,,,False
P000793,Martin Russo,001-784-819-6233x260,"76748 Corey Mills Apt. 066, Port Brittany, TN 84680",36,G003,lieutenant,False
P000515,Scott Sparks,(918)863-2397x91378,"00730 Smith Shores Suite 560, Michelleland, DC 13080",24,G005,lieutenant,False
P002547,Sharon Fernandez,653.774.1260x0267,"89420 Hernandez Ville Suite 887, Lake Sara, MP 21581",31,G007,lieutenant,False
P002698,Mr. Timothy Smith DDS,001-536-822-9822x505,"23584 Moore Circle, Christopherview, LA 36695",57,G008,associate,False
P001348,Steven Hall,+1-684-769-1281x5016,"2573 Eric Keys Apt. 612, Powellhaven, NV 52230",53,G008,associate,False
P001613,Ashley Drake,811-748-3240,"PSC 2612, Box 1669, APO AA 68168",35,G003,lieutenant,False
P002048,Christopher Rose,3865178087,"3242 Pamela Spurs Suite 703, Coxstad, OR 24985",29,G008,lieutenant,False
P000610,Edward Tucker,7569820922,"016 Sara Junctions, Hillton, NH 23003",21,G010,associate,False
P004585,Richard Castillo,+1-660-438-1765,"7937 Rodriguez Rue Suite 823, West Andrew, DC 36858",65,,,False
P001849,Matthew Miller,001-643-844-9197x4708,"724 Poole Lane, West James, MN 95429",57,G009,member,False
P000208,Andrew Carroll,421-577-6253x492,"97740 Fitzgerald Gateway Apt. 569, New Sophia, PW 75697",35,G008,associate,False
P000671,Elizabeth Guerrero,(402)766-5686,"57349 Matthew Fork, Emilytown, WV 58741",24,G001,member,False
P004926,Richard Cook,(910)438-0737x024,"595 Ellis Mills Suite 873, East Karen, LA 63514",46,,,False
P001595,Susan Bennett,(562)975-4540x349,"3642 Gina Walks Suite 705, Nicolefort, VI 52630",31,G005,lieutenant,False
P003211,Corey Lloyd,551.442.3544,"28316 Susan Light Apt. 708, Blankenshipstad, AZ 96174",50,G001,lieutenant,False
P004820,Brooke Lewis,574-426-7717x6867,"2396 Hernandez Stream Apt. 784, South Javierton, MN 93413",24,,,False
P002591,Mark Bridges,658.773.8688x0507,"47187 Lisa Brook Apt. 030, East Matthewberg, PR 86880",26,G001,member,False
P003678,James Thomas,5936048213,"4834 Sharon Point Suite 474, Adamsshire, HI 57559",56,,,False
P004362,Mr. Thomas Randolph,+1-948-676-1129,"8844 Larry Extension Suite 034, Zacharyhaven, NM 11478",49,,,False
P003442,Scott Maxwell,(714)569-5614x2660,"033 Allen Place, New Richard, DE 43881",33,G002,member,False
P002277,Linda Sims,429.224.0116,"073 Ruth Cove Suite 507, Hernandezhaven, MP 73449",56,G007,boss,False
P000385,Michael Robertson,001-911-361-6202x8123,"2872 Ross Hill Apt. 644, Christinastad, OK 85726",58,G005,associate,False
P001840,Michael Wilson,456.286.3454x9642,"5830 James Village, Amandaside, WI 60796",21,G010,member,False
P000357,Cathy Cardenas,+1-632-888-3774x41975,"6620 Bryant Port, Smithport, AZ 85056",51,G007,member,False
